Instance,Proba
/experiments/data/Net3/fdacs/River_131.cnf,0.9895500714180624
/experiments/data/Net3/fdacs/River_131.fdac,0.9895500714180624
/experiments/data/Net3/fdacs/River_166.fdac,0.9980649629006234
/experiments/data/Net3/fdacs/Lake_231.fdac,0.9999986609963354
/experiments/data/Net3/fdacs/Lake_219.fdac,0.9999998656951704
/experiments/data/Net3/fdacs/River_195.fdac,0.9739081124403228
/experiments/data/Net3/fdacs/15_141.fdac,0.8150001676522979
/experiments/data/Net3/fdacs/35_251.fdac,0.9999968575571186
/experiments/data/Net3/fdacs/Lake_251.fdac,0.9999999891428872
/experiments/data/Net3/fdacs/2_253.fdac,0.965869803930749
/experiments/data/Net3/fdacs/35_219.fdac,0.9999611273031828
/experiments/data/Net3/fdacs/River_203.fdac,0.9999999631050038
/experiments/data/Net3/fdacs/River_153.fdac,0.7125239760630578
/experiments/data/Net3/fdacs/Lake_243.fdac,0.999999997120324
/experiments/data/Net3/fdacs/River_141.fdac,0.9839070428012114
/experiments/data/Net3/fdacs/35_203.fdac,0.9999982576680496
/experiments/data/Net3/fdacs/35_253.fdac,0.9999998270759732
/experiments/data/Net3/fdacs/Lake_253.fdac,0.9999999994025491
/experiments/data/Net3/fdacs/3_131.fdac,0.9944569214456032
/experiments/data/Net3/fdacs/2_251.fdac,0.9422479950206488
/experiments/data/Net3/fdacs/Lake_225.fdac,0.9999996033564256
/experiments/data/Net3/fdacs/35_225.fdac,0.9998851969398608
/experiments/data/Net3/fdacs/35_231.fdac,0.9996124436947263
/experiments/data/Net3/fdacs/147_153.fdac,0.9984393592318836
/experiments/data/Net3/fdacs/167_251.fdac,0.9999970007385541
/experiments/data/Net3/fdacs/Lake_195.fdac,0.9981305576481044
/experiments/data/Net3/fdacs/35_243.fdac,0.9999991665171659
/experiments/data/Net3/fdacs/167_203.fdac,0.999994863286747
/experiments/data/Net3/fdacs/147_141.fdac,0.577149205272309
/experiments/data/Net3/fdacs/167_225.fdac,0.9998904277960946
/experiments/data/Net3/fdacs/3_141.fdac,0.9914636233897692
/experiments/data/Net3/fdacs/167_219.fdac,0.9999628984884475
/experiments/data/Net3/fdacs/167_253.fdac,0.9999998349550376
/experiments/data/Net3/fdacs/167_231.fdac,0.9996301022076002
/experiments/data/Net3/fdacs/1_225.fdac,0.999987216712394
/experiments/data/Net3/fdacs/1_251.fdac,0.9999996500898924
/experiments/data/Net3/fdacs/1_219.fdac,0.9999956715364308
/experiments/data/Net3/fdacs/167_243.fdac,0.9999992044937572
/experiments/data/Net3/fdacs/1_231.fdac,0.9999568457172844
/experiments/data/Net3/fdacs/1_243.fdac,0.999999907191927
/experiments/data/Net3/fdacs/1_253.fdac,0.9999999807449595
